test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
8380426647,"2019-07-01 00:00:38","1123311824","45.251.xxx.xxx",1152,94721,3,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","K Net Solutions Pvt","0","2","India","IN","Tamil Nadu","TN","Manapakkam",13.015,80.176,7.87688,"Ramapuram, Tamil Nadu, India","Ramapuram","locality","India","IN","Tamil Nadu","Tiruvallur","","600125"
8380426649,"2019-07-01 00:00:38","1298071535","103.82.xxx.xxx",1018,934,4,"Kanpur","India","IN",26.4499,80.3319,"Den Networks Ltd","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","DEN Broadband","1","2","India","IN","Uttar Pradesh","UP","Kanpur",26.466,80.350,1.61439,"Kanpur, Uttar Pradesh 208001, India","Kanpur","locality","India","IN","Uttar Pradesh","Kanpur Nagar","","208012"
8380426652,"2019-07-01 00:00:38","2150622950","35.237.xxx.xxx",2034387,1285019,13,"Ashburn, VA","United States","US",38.9586,-77.3570,"i3D.net","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Google Cloud","1","3","United States","US","Virginia","VA",\N,37.463,-77.398,103.42,"Virginia, USA","Virginia","administrative_area_level_1","United States","US","Virginia","","",""
8380426660,"2019-07-01 00:00:38","1752435206","103.47.xxx.xxx",4042,3701,5,"Noida","India","IN",28.5700,77.3200,"HOSTDIME INDIA","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0","City Broadband Pvt","1","2","India","IN","Uttar Pradesh","UP","Noida",28.570,77.320,0,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201301"
8380426662,"2019-07-01 00:00:39","296000090","86.152.xxx.xxx",17006,977,16,"Manchester","United Kingdom","GB",53.4800,-2.2400,"IDS LTD","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","BT","1","2","United Kingdom","GB","Staffordshire","STS","Cheddleton",53.066,-2.033,29.8392,"Leek ST13, UK","Cheddleton","locality","United Kingdom","GB","England","Staffordshire","Staffordshire Moorlands District, Cheddleton","ST13"
8380426665,"2019-07-01 00:00:39","1052789424","106.222.xxx.xxx",1895,414,39,"Ahmedabad","India","IN",23.0300,72.5800,"GTPL Broadband Pvt Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","BHARTI Airtel","1","4","India","IN","Gujarat","GJ","Ahmedabad",23.033,72.616,2.34716,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018"
8380426673,"2019-07-01 00:00:39","251568533","89.148.xxx.xxx",3825,1096,25,"Manama","Bahrain","BH",26.2361,50.5831,"Batelco","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763","Bahrain Telecommunications Company (BATELCO) B.S.C","1","2","Bahrain","BH","Unknown","??","Adliya",26.216,50.584,1.39341,"Manama, Bahrain","Manama","locality","Bahrain","BH","Capital Governorate","","",""
8380426679,"2019-07-01 00:00:39","310334194","110.37.xxx.xxx",862,6288,3,"Karachi","Pakistan","PK",24.8600,67.0100,"Ebone Network Pvt. Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Wateen Telecom","1","2","Pakistan","PK","Sindh","SD","Karachi",24.866,67.050,2.55282,"Karachi, Pakistan","Karachi","locality","Pakistan","PK","Sindh","Karachi District","",""
8380426682,"2019-07-01 00:00:39","228905790","110.54.xxx.xxx",23234,2829,55,"Mandaluyong","Philippines","PH",14.5800,121.0000,"Globe Telecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","Globe Mobile","1","4","Philippines","PH","Metro Manila","00","Quezon City",14.646,121.050,5.72977,"Quezon City, Metro Manila, Philippines","Quezon City","locality","Philippines","PH","Metro Manila","","",""
8380426683,"2019-07-01 00:00:39","128479960","217.114.xxx.xxx",52098,84328,4,"Ekaterinburg","Russian Federation","RU",56.8333,60.5833,"Tele2 Russia","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 YaBrowser/19.6.1.153 Yowser/2.5 Safari/537.36","VimpelCom","1","2","Russia","RU","Sverdlovsk Oblast","SVE","Yekaterinburg",56.857,60.612,2.0053,"Yekaterinburg, Sverdlovsk Oblast, Russia","Yekaterinburg","locality","Russia","RU","Sverdlovsk Oblast","gorod Ekaterinburg","","620027"
8380426684,"2019-07-01 00:00:39","5300537","58.69.xxx.xxx",1060,7863,30,"Iloilo","Philippines","PH",11.0000,122.6667,"Panay Broadband (BCATVi)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Central Visayas","07","Talisay City",10.244,123.849,95.8878,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","",""
8380426688,"2019-07-01 00:00:39","1526096431","197.184.xxx.xxx",5038,337,55,"Johannesburg","South Africa","ZA",-26.2041,28.0473,"FirstNet Technology Services (Pty) Ltd","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","RAIN","1","2","South Africa","ZA","Gauteng","GT","Putfontein",-26.116,28.400,22.7165,"Benoni, South Africa","Benoni","locality","South Africa","ZA","Gauteng","East Rand","East Rand","1514"
8380426689,"2019-07-01 00:00:39","1811421060","49.150.xxx.xxx",69820,25074,9,"Quezon City","Philippines","PH",14.6300,121.0300,"Globe Telecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Cordillera Administrative Region","15","Baguio City",16.417,120.591,127.036,"Baguio, Benguet, Philippines","Baguio","locality","Philippines","PH","Cordillera Administrative Region","Benguet","",""
8380426691,"2019-07-01 00:00:39","1515810847","103.100.xxx.xxx",1738,1951,26,"San Juan","Philippines","PH",14.5994,121.0369,"ClearPath Networks","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Infinivan Incorporated","1","2","Philippines","PH","Calabarzon","40","Langhaya",14.625,121.179,9.69776,"Antipolo, 1870 Rizal, Philippines","Antipolo","locality","Philippines","PH","Calabarzon","Rizal","","1870"
8380426700,"2019-07-01 00:00:39","2027763055","196.195.xxx.xxx",178746,207863,6,"New Delhi","India","IN",28.6100,77.2300,"Excitel","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 UBrowser/7.0.185.1002 Safari/537.36","ITC","0","2","India","IN","Delhi","DL","Pahar Ganj",28.616,77.216,0.931386,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110001"
8380426701,"2019-07-01 00:00:39","1320487006","188.170.xxx.xxx",1296,455,48,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Rostelecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","PJSC MegaFon","1","4","Russia","RU","St Petersburg","SPE","St Petersburg",59.932,30.196,4.73118,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099"
8380426704,"2019-07-01 00:00:39","293580028","193.227.xxx.xxx",36286,95370,11,"Giza","Egypt","EG",30.0131,31.2089,"we","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.88","Egyptian Universities Network","0","2","Egypt","EG","Cairo Governorate","C","Cairo",30.050,31.250,3.54571,"Cairo, Cairo Governorate, Egypt","Cairo","locality","Egypt","EG","Cairo Governorate","","",""
8380426707,"2019-07-01 00:00:39","813115220","171.216.xxx.xxx",126289,28614,28,"Nanning","China","CN",22.8167,108.3167,"GX-Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Sichuan","1","2","China","CN","Sichuan","SC","Chengdu",30.666,104.066,602.963,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","",""
8380426709,"2019-07-01 00:00:39","1311242227","42.106.xxx.xxx",3012,5922,40,"Surat","India","IN",21.1700,72.8300,"SOFTNET NETWORK","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Vodafone India","1","4","India","IN","Gujarat","GJ","Thasra",22.800,73.216,115.443,"Sanadra, Gujarat 388235, India","Sanadra","locality","India","IN","Gujarat","Kheda","","388235"
8380426712,"2019-07-01 00:00:39","1664321190","14.155.xxx.xxx",438,8013,15,"Hong Kong","China","HK",22.2500,114.1667,"STC","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Guangdong","1","2","China","CN","Guangdong","GD","Shenzhen",22.533,114.133,19.7121,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","518040"
8380426713,"2019-07-01 00:00:39","1852361001","42.91.xxx.xxx",90149,89919,3,"Lanzhou","China","CN",36.0333,103.8000,"China Telecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Gansu","1","2","China","CN","Gansu","GS","Lanzhou",36.056,103.792,1.65651,"Lanzhou, Gansu, China","Lanzhou","locality","China","CN","Gansu","","",""
8380426714,"2019-07-01 00:00:39","152296010","95.191.xxx.xxx",510,769,19,"Tomsk","Russian Federation","RU",56.5000,84.9700,"Rostelecom","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.80 Safari/537.36 Avast/75.0.1447.81","Rostelecom","1","2","Russia","RU","Tomsk Oblast","TOM","Tomsk",56.500,84.966,0.126121,"Tomsk, Tomsk Oblast, Russia","Tomsk","locality","Russia","RU","Tomsk Oblast","gorod Tomsk","","634003"
8380426715,"2019-07-01 00:00:39","27824193","74.194.xxx.xxx",162744,30871,19,"Conway, AR","United States","US",35.0872,-92.4533,"Conway Corporation","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Suddenlink Communications","1","2","United States","US","Arkansas","AR","Russellville",35.290,-93.086,38.4758,"Russellville, AR, USA","Russellville","locality","United States","US","Arkansas","Pope County","Illinois Township","72801"
8380426717,"2019-07-01 00:00:39","1638367767","103.217.xxx.xxx",10686,5248,82,"Noida","India","IN",28.5700,77.3200,"Anjani Broadband Solutions Pvt Ltd.","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Moradabad Internet Services Private Limited","0","2","India","IN","Uttar Pradesh","UP","Moradabad",28.833,78.783,90.6289,"Moradabad, Uttar Pradesh, India","Moradabad","administrative_area_level_2","India","IN","Uttar Pradesh","Moradabad","","244001"
8380426719,"2019-07-01 00:00:39","1555377933","117.255.xxx.xxx",53282,365,370,"Udaipur","India","IN",24.5800,73.6800,"Den Networks ltd","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","BSNL","1","2","India","IN","Rajasthan","RJ","Mandor",26.350,73.038,128.862,"Jajiwal Brahmana, Rajasthan 342027, India","Jajiwal Brahmana","locality","India","IN","Rajasthan","Jodhpur","","342027"
8380426722,"2019-07-01 00:00:39","1782134816","58.96.xxx.xxx",40329,43947,4,"Brisbane","Australia","AU",-27.4728,153.0278,"Foxtel Broadband","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","Exetel","1","2","Australia","AU","Queensland","QLD","Chelmer",-27.513,152.975,4.27358,"Indooroopilly QLD, Australia","Indooroopilly","locality","Australia","AU","Queensland","Brisbane City","","4068"
8380426724,"2019-07-01 00:00:39","2150622962","120.149.xxx.xxx",30037,23271,8,"Perth","Australia","AU",-31.9554,115.8585,"IX Australia","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","Telstra Internet","1","2","Australia","AU","Western Australia","WA","Mirrabooka",-31.859,115.865,6.64078,"Balga WA 6061, Australia","Balga","locality","Australia","AU","Western Australia","City of Stirling","","6061"
8380426725,"2019-07-01 00:00:39","2150622963","14.227.xxx.xxx",27847,28774,4,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"VNPT-NET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Vietnam Posts And Telecommunications Group","1","2","Vietnam","VN","Binh Duong","57","Hoa Loi",11.066,106.666,21.9062,"tp. Thủ Dầu Một, Bình Dương, Vietnam","tp. Thủ Dầu Một","locality","Vietnam","VN","Binh Duong","","",""
8380426731,"2019-07-01 00:00:40","237929198","180.243.xxx.xxx",11240,1382,3,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT. Telekomunikasi Indonesia","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PT TELKOM INDONESIA","1","2","Indonesia","ID","West Java","JB","Cikedokan",-6.275,107.110,20.9888,"Bekasi, Bekasi, West Java, Indonesia","Bekasi","locality","Indonesia","ID","West Java","Bekasi","","17530"
8380426733,"2019-07-01 00:00:40","1103406459","74.50.xxx.xxx",9618,13623,36,"Yangon","Myanmar","MM",16.8000,96.1500,"Ooredoo Myanmar","Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Tech Solutions","0","4","Republic of the Union of Myanmar","MM","Unknown","??",\N,22.000,98.000,379.379,"Myanmar (Burma)","Myanmar (Burma)","country","Myanmar (Burma)","MM","","","",""
8380426738,"2019-07-01 00:00:40","33394591","76.183.xxx.xxx",232404,11409,14,"Dallas, TX","United States","US",32.7766,-96.7969,"Speedtest.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","Spectrum","1","2","United States","US","Texas","TX","Arlington",32.698,-97.123,19.7614,"Arlington, TX, USA","Arlington","locality","United States","US","Texas","Tarrant County","","76001"
8380426741,"2019-07-01 00:00:40","768784113","95.175.xxx.xxx",92254,9190,26,"Tallinn","Estonia","EE",59.4339,24.7549,"Elisa","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","Ficolo Oy","0","2","Finland","FI","Uusimaa","18","Helsinki",60.222,24.861,54.7,"Helsinki, Finland","Helsinki","locality","Finland","FI","Uusimaa","Helsinki","Helsinki","00100"
8380426742,"2019-07-01 00:00:40","116983510","193.15.xxx.xxx",20646,66388,7,"Stockholm","Sweden","SE",59.3294,18.0686,"AltusHost B.V.","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","NetCom GSM as","1","2","Sweden","SE","Stockholm County","AB","Stockholm",59.250,18.116,5.74889,"Stockholm, Sweden","Stockholm","locality","Sweden","SE","Stockholm County","Stockholm","","111 47"
8380426743,"2019-07-01 00:00:40","1397047920","101.99.xxx.xxx",46829,6655,18,"Tumon","Guam","GU",13.4839,144.7767,"GTA","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","Kuentos Communications","1","2","Guam","GU","Unknown","??",\N,13.466,144.783,1.2697,"Guam","Guam","country","Guam","GU","","","",""
8380426744,"2019-07-01 00:00:40","532684940","116.98.xxx.xxx",39560,2946,24,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"Supernet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Viettel Group","1","4","Vietnam","VN","Khanh Hoa Province","34","Nha Trang",12.250,109.183,199.651,"NHA Trang, Khanh Hoa Province, Vietnam","Natural Heritage Area Trang","locality","Vietnam","VN","Khanh Hoa","","",""
8380426746,"2019-07-01 00:00:40","2150283323","80.9.xxx.xxx",809,307,26,"Marseille","France","FR",43.2964,5.3700,"TestDebit.info","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Orange","1","2","France","FR","Auvergne-Rhone-Alpes","ARA","La Roche-sur-Grane",44.682,4.940,98.2463,"26400 La Roche-sur-Grane, France","La Roche-sur-Grane","locality","France","FR","Rhone-Alpes","Drome","","26400"
8380426748,"2019-07-01 00:00:40","275362807","41.164.xxx.xxx",98603,97624,2,"Cape Town","South Africa","ZA",-33.9253,18.4239,"Vox Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","NEOTEL PTY LTD","1","2","South Africa","ZA","Western Cape","WC","Ravensmead",-33.921,18.609,10.6332,"Cape Town, South Africa","Cape Town","locality","South Africa","ZA","Western Cape","Cape Town","Cape Town","7501"
8380426750,"2019-07-01 00:00:40","1291071898","110.7.xxx.xxx",99158,51023,16,"Tianjin","China","CN",39.3434,117.3616,"Beijing Connect Trunk","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36","China Unicom Liaoning","1","2","China","CN","Inner Mongolia","NM","Hohhot",40.810,111.652,318.699,"Hohhot, Inner Mongolia, China","Hohhot","locality","China","CN","Inner Mongolia","","",""
8380426751,"2019-07-01 00:00:40","2118060775","62.23.xxx.xxx",273169,160896,17,"Eindhoven","Netherlands","NL",51.4381,5.4752,"Weritech B.V.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15","COLT Technology Services Group Limited","1","3","Germany","DE","North Rhine-Westphalia","NW","Cologne",50.932,6.941,72.5368,"Cologne, Germany","Cologne","locality","Germany","DE","North Rhine-Westphalia","Cologne","","50737"
8380426752,"2019-07-01 00:00:40","2150622970","197.165.xxx.xxx",3422,824,70,"Cairo","Egypt","EG",30.0566,31.2262,"Vodafone Egypt","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Link Egypt","1","2","Egypt","EG","El Beheira Governorate","BH","Kafr ad Dawwar",31.133,30.128,99.1157,"Al Akreshah, Markaz Kafr El-Dawar, El Beheira Governorate, Egypt","Al Akreshah","administrative_area_level_3","Egypt","EG","El Beheira Governorate","Markaz Kafr El-Dawar","Al Akreshah",""
8380426753,"2019-07-01 00:00:40","345864885","39.32.xxx.xxx",6789,752,22,"Islamabad","Pakistan","PK",33.7167,73.0667,"Ufone","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PTCL","1","2","Pakistan","PK","Punjab","PB","Peoples Colony",33.580,73.027,9.69057,"Rawalpindi, Pakistan","Rawalpindi","locality","Pakistan","PK","Punjab","Rawalpindi","",""
8380426754,"2019-07-01 00:00:40","126280640","212.200.xxx.xxx",7409,592,20,"Novi Sad","Serbia","RS",45.2644,19.8317,"E-CAPS.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","TELEKOM SRBIJA","1","2","Serbia","RS","Vojvodina","VO","Backo Petrovo Selo",45.708,20.075,32.8858,"Mol, Serbia","Mol","locality","Serbia","RS","Vojvodina","North Banat District","",""
8380426755,"2019-07-01 00:00:40","317590543","202.63.xxx.xxx",16082,19080,4,"Hyderabad","India","IN",17.3700,78.4800,"YOU Broadband India Pvt Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Southern Online Bio Technologies","1","2","India","IN","Telangana","TG","Hyderabad",17.375,78.474,0.520569,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500012"
8380426770,"2019-07-01 00:00:40","296351684","125.209.xxx.xxx",18643,25220,2,"Lahore","Pakistan","PK",31.5758,74.3269,"Multinet Pakistan","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Multinet Pakistan Pvt.","1","2","Pakistan","PK","Punjab","PB","Lahore",31.488,74.368,6.50069,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
8380426772,"2019-07-01 00:00:40","261533383","109.145.xxx.xxx",63410,18172,17,"Manchester","United Kingdom","GB",53.4800,-2.2400,"Vispa","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","BT","1","2","United Kingdom","GB","Cheshire East","CHE","Brereton cum Smethwick",53.166,-2.333,22.0113,"Sandbach CW11, UK","Brereton","administrative_area_level_4","United Kingdom","GB","England","Cheshire East","Brereton","CW11"
8380426773,"2019-07-01 00:00:40","1861266745","40.83.xxx.xxx",90226,26016,20,"Hong Kong","Hong Kong","HK",22.2500,114.1667,"GTT.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","MICROSOFT CORPORATION","0","0","Hong Kong","HK","Central And Western District","HCW","Central",22.283,114.158,2.34228,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","",""
